Balancete/Balanco Geral (Documentos: 4010 - 4016 - 4020 - 4026);;;;;;;;;;;;;;;;
Data de geracao dos dados: 2015-07-09;;;;;;;;;;;;;; R$1.613.183.001.003,61 ;148;
Fonte: Instituicoes financeiras;;;;;;;;;;;; R$183.668.961.079.270,00 ;; R$321.010.000.000,00 ;BCO DO BRASIL S.A.;0,198991683
#DATA_BASE;DOCUMENTO;CNPJ;AGENCIA;NOME_INSTITUICAO;COD_CONGL;NOME_CONGL;TAXONOMIA;CONTA;NOME_CONTA; SALDO ;;;; R$4.534.232.073,00 ;BRB - BCO DE BRASILIA S.A.;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;46000002;OBRIGACOES POR EMPRESTIMOS E REPASSES;4079199491;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;46400004;REPASSES DO PAIS - INSTITUICOES OFICIAIS;3904248351;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;46600000;REPASSES DO EXTERIOR;174951139,7;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;47000001;INSTRUMENTOS FINANCEIROS DERIVATIVOS;5908372,92;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;47100004;INSTRUMENTOS FINANCEIROS DERIVATIVOS;5908372,92;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;49000009;OUTRAS OBRIGACOES;246559445,9;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;49100002;COBRANCA E ARRECADACAO DE TRIBUTOS E ASSEMELHADOS;36935,76;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;49400001;FISCAIS E PREVIDENCIARIAS;27104663,39;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;49900006;DIVERSAS;219417846,7;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;50000005;RESULTADOS DE EXERCICIOS FUTUROS;10792069,92;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;51000004;RECEITAS DE EXERCICIOS FUTUROS;10792069,92;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;51100007;RECEITAS DE EXERCICIOS FUTUROS;10792069,92;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;60000002;PATRIMONIO LIQUIDO;493538468,1;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;61000001;PATRIMONIO LIQUIDO;493538468,1;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;61100004;CAPITAL SOCIAL;376206074,6;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;61500006;RESERVAS DE LUCROS;121055028,8;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;61800005;LUCROS OU PREJUIZOS ACUMULADOS;-3722635,39;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;70000009;CONTAS DE RESULTADO CREDORAS;56938727;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;71000008;RECEITAS OPERACIONAIS;56938727;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;71100001;RENDAS DE OPERACOES DE CREDITO;23001098,2;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;71200004;RENDAS DE ARRENDAMENTO MERCANTIL;10280723,63;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;71400000;RENDAS DE APLICACOES INTERFINANCEIRAS DE LIQUIDEZ;1495084,36;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;71700009;RENDAS DE PRESTACAO DE SERVICOS;8430554,98;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;71900005;OUTRAS RECEITAS OPERACIONAIS;13731265,83;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;80000006;(-) CONTAS DE RESULTADO DEVEDORAS;-49695144,03;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;81000005;(-) DESPESAS OPERACIONAIS;-44853213;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;81100008;(-) DESPESAS DE CAPTACAO;-1005354,52;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;81200001;(-) DESPESAS DE OBRIGACOES POR EMPRESTIMOS E         REPASSES;-11809834,22;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;81300004;(-) DESPESAS DE ARRENDAMENTO MERCANTIL;-6228729,51;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;81500000;(-) DESPESAS COM TITULOS E VALORES MOBILIARIOS    E INSTRUMENTOS FINANCEIROS DERIVATIVOS;-13095985,37;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;81700006;(-) DESPESAS ADMINISTRATIVAS;-5481849,63;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;81800009;(-) APROVISIONAMENTOS E AJUSTES PATRIMONIAIS;-5117078,52;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;81900002;(-) OUTRAS DESPESAS OPERACIONAIS;-2114381,23;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;89000007;(-) APURACAO DE RESULTADO;-4841931,03;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;89400009;(-) IMPOSTO DE RENDA;-4841931,03;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;90000003;COMPENSACAO;17097702725;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;90400005;CUSTODIA DE VALORES;326303816,9;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;90600001;NEGOCIACAO E INTERMEDIACAO DE VALORES;222223754,9;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;90800007;CONTRATOS;61470138,94;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;90900000;CONTROLE;11885812560;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;91000002;CLASSIFICACAO DA CARTEIRA DE CREDITOS;4601892455;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;91100005;OPERACOES DE CREDITOS E ARRENDAMENTO MERCANTIL;4601892455;;;;;;
201201;4010;5040481;;BCO DE LAGE LANDEN BRASIL S.A.;;;BANCOS MULTIPLOS;99999995;TOTAL GERAL DO PASSIVO;22055916970;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO;6064939112;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;11000006;DISPONIBILIDADES;1200,32;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;11300005;RESERVAS LIVRES;1200,32;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;12000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ;5201262308;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;12100008;APLICACOES EM OPERACOES COMPROMISSADAS;48159945,66;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;12200001;APLICACOES EM DEPOSITOS INTERFINANCEIROS;5153102362;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;13000004;TITULOS E VALORES MOBILIARIOS E INSTRUMENTOS      FINANCEIROS DERIVATIVOS;630722052,3;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;13100007;LIVRES;470476060,8;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;13300003;INSTRUMENTOS FINANCEIROS DERIVATIVOS;56865849,12;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;13600002;VINCULADOS A PRESTACAO DE GARANTIAS;103380142,4;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;15000002;RELACOES INTERDEPENDENCIAS;500;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;15200008;TRANSFERENCIAS INTERNAS DE RECURSOS;500;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;18000009;OUTROS CREDITOS;232881136,8;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;18300008;RENDAS A RECEBER;14307850,43;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;18400001;NEGOCIACAO E INTERMEDIACAO DE VALORES;475,74;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;18800003;DIVERSOS;218572810,7;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;19000008;OUTROS VALORES E BENS;71914,02;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;19800002;OUTROS VALORES E BENS;0,03;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;19900005;DESPESAS ANTECIPADAS;71913,99;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;20000004;PERMANENTE;1409727200;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;21000003;INVESTIMENTOS;1250884197;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;21200009;PARTICIPACOES EM COLIGADAS E CONTROLADAS NO PAIS;1025204280;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;21400005;TITULOS PATRIMONIAIS;400646,16;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;21500008;ACOES E COTAS;225279270,7;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;22000002;IMOBILIZADO DE USO;3044530,24;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;22300001;IMOVEIS DE USO;275629,18;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;22400004;INSTALACOES, MOVEIS E EQUIPAMENTOS DE USO;1887437,84;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;22900009;OUTROS;881463,22;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;24000000;DIFERIDO;155656853,7;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;24100003;GASTOS DE ORGANIZACAO E EXPANSAO;155656853,7;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;25000009;INTANGIVEL;141619,4;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;25100002;ATIVOS INTANGIVEIS;141619,4;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;30000001;COMPENSACAO;10098094665;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;30300000;TITULOS E VALORES MOBILIARIOS;573856203,2;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;30400003;CUSTODIA DE VALORES;703890153,8;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;30500006;COBRANCA;7518215855;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;30600009;NEGOCIACAO E INTERMEDIACAO DE VALORES;1029865017;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;30900008;CONTROLE;272267436;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;39999993;TOTAL GERAL DO ATIVO;17572760977;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;40000008;CIRCULANTE E EXIGIVEL A LONGO PRAZO;355798244,1;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;47000001;INSTRUMENTOS FINANCEIROS DERIVATIVOS;79538501,72;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;47100004;INSTRUMENTOS FINANCEIROS DERIVATIVOS;79538501,72;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;49000009;OUTRAS OBRIGACOES;276259742,4;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;49300008;SOCIAIS E ESTATUTARIAS;4590018,68;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;49400001;FISCAIS E PREVIDENCIARIAS;200987907,4;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;49500004;NEGOCIACAO E INTERMEDIACAO DE VALORES;0,02;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;49900006;DIVERSAS;70681816,29;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;50000005;RESULTADOS DE EXERCICIOS FUTUROS;547869,4;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;51000004;RECEITAS DE EXERCICIOS FUTUROS;547869,4;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;51100007;RECEITAS DE EXERCICIOS FUTUROS;547869,4;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;60000002;PATRIMONIO LIQUIDO;7082167389;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;61000001;PATRIMONIO LIQUIDO;7082167389;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;61100004;CAPITAL SOCIAL;4537929018;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;61300000;RESERVAS DE CAPITAL;561662229,9;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;61500006;RESERVAS DE LUCROS;1982494169;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;61600009;AJUSTES DE AVALIACAO PATRIMONIAL;81971,17;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;70000009;CONTAS DE RESULTADO CREDORAS;249198053,6;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;71000008;RECEITAS OPERACIONAIS;249190047,4;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;71400000;RENDAS DE APLICACOES INTERFINANCEIRAS DE LIQUIDEZ;45848754,21;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;71500003;RENDAS COM TITULOS E VALORES MOBILIARIOS E        INSTRUMENTOS FINANCEIROS DERIVATIVOS;169368277;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;71700009;RENDAS DE PRESTACAO DE SERVICOS;19624186,28;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;71800002;RENDAS DE PARTICIPACOES;9868513,53;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;71900005;OUTRAS RECEITAS OPERACIONAIS;4480316,41;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;73000006;RECEITAS NAO OPERACIONAIS;8006,21;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;73900003;OUTRAS RECEITAS NAO OPERACIONAIS;8006,21;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;80000006;(-) CONTAS DE RESULTADO DEVEDORAS;-213045243,8;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;81000005;(-) DESPESAS OPERACIONAIS;-195279101,4;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;81500000;(-) DESPESAS COM TITULOS E VALORES MOBILIARIOS    E INSTRUMENTOS FINANCEIROS DERIVATIVOS;-166423973,6;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;81700006;(-) DESPESAS ADMINISTRATIVAS;-11371492,3;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;81800009;(-) APROVISIONAMENTOS E AJUSTES PATRIMONIAIS;-52706,17;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;81900002;(-) OUTRAS DESPESAS OPERACIONAIS;-17430929,27;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;89000007;(-) APURACAO DE RESULTADO;-17766142,47;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;89400009;(-) IMPOSTO DE RENDA;-17766142,47;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;90000003;COMPENSACAO;10098094665;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;90300002;TITULOS E VALORES MOBILIARIOS;573856203,2;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;90400005;CUSTODIA DE VALORES;703890153,8;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;90500008;COBRANCA;7518215855;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;90600001;NEGOCIACAO E INTERMEDIACAO DE VALORES;1029865017;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;90900000;CONTROLE;272267436;;;;;;
201201;4010;6271464;;BCO BBI S.A.;;;BANCOS MULTIPLOS;99999995;TOTAL GERAL DO PASSIVO;17572760977;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO;65018350011;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;11000006;DISPONIBILIDADES;185856,57;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;11100009;CAIXA;1180,21;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;11300005;RESERVAS LIVRES;122308,86;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;11400008;APLICACOES EM OURO;62367,5;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;12000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ;27541750134;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;12100008;APLICACOES EM OPERACOES COMPROMISSADAS;61243457,77;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;12200001;APLICACOES EM DEPOSITOS INTERFINANCEIROS;27480506676;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;13000004;TITULOS E VALORES MOBILIARIOS E INSTRUMENTOS      FINANCEIROS DERIVATIVOS;268979599,6;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;13100007;LIVRES;192936425,2;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;13600002;VINCULADOS A PRESTACAO DE GARANTIAS;76043174,36;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;14000003;RELACOES INTERFINANCEIRAS;8410663,82;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;14100006;DIREITOS JUNTO A PARTICIPANTES DE SISTEMAS DE     LIQUIDA‚ÌO;61436,27;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;14200009;CREDITOS VINCULADOS;1229375,34;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;14400005;RELACOES COM CORRESPONDENTES;7119852,21;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;16000001;OPERACOES DE CREDITO; R$32.107.684.747,00 ;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;16100004;EMPRESTIMOS E TITULOS DESCONTADOS;8706895237;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;16200007;FINANCIAMENTOS;24979952140;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;16900008;(-) PROVISOES PARA OPERACOES DE CREDITO;-1579162631;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;17000000;OPERACOES DE ARRENDAMENTO MERCANTIL;-234446168,5;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;17100003;ARRENDAMENTOS FINANCEIROS A RECEBER;31351114,73;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;17900007;(-) PROVISOES PARA OPERACOES DE ARRENDAMENTO MER- CANTIL;-265797283,3;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;18000009;OUTROS CREDITOS;4035414040;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;18100002;AVAIS E FIANCAS HONRADOS;3781145,3;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;18300008;RENDAS A RECEBER;319707,6;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;18800003;DIVERSOS;4046255532;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;18900006;(-) PROVISOES PARA OUTROS CREDITOS;-14942345,35;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;19000008;OUTROS VALORES E BENS;1290371139;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;19800002;OUTROS VALORES E BENS;88799211,85;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;19900005;DESPESAS ANTECIPADAS;1201571928;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;20000004;PERMANENTE;7014635664;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;21000003;INVESTIMENTOS;473205287,7;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;21100006;INVESTIMENTOS NO EXTERIOR;163566,49;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;21200009;PARTICIPACOES EM COLIGADAS E CONTROLADAS NO PAIS;469845871,2;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;21300002;INVESTIMENTOS POR INCENTIVOS FISCAIS;2978758,07;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;21400005;TITULOS PATRIMONIAIS;1938,48;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;21500008;ACOES E COTAS;38531,15;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;21900000;OUTROS INVESTIMENTOS;176622,32;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;22000002;IMOBILIZADO DE USO;7394694,17;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;22400004;INSTALACOES, MOVEIS E EQUIPAMENTOS DE USO;3718809,05;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;22900009;OUTROS;3675885,12;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;23000001;IMOBILIZADO DE ARRENDAMENTO;6502722228;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;23200007;BENS ARRENDADOS - ARRENDAMENTO FINANCEIRO;6502722228;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;24000000;DIFERIDO;1204721,98;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;24100003;GASTOS DE ORGANIZACAO E EXPANSAO;1204721,98;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;25000009;INTANGIVEL;30108732,3;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;25100002;ATIVOS INTANGIVEIS;30108732,3;;;;;;
201201;4010;7207996;;BCO BRADESCO FINANC. S.A.;;;BANCOS MULTIPLOS;30000001;COMPENSACAO;48599508673;;;;;;
