Balancete/Balanco Geral (Documentos: 4010 - 4016 - 4020 - 4026);;;;;;;;;;
Data de geracao dos dados: 2021-03-01;;;;;;;;;;
Fonte: Instituicoes financeiras;;;;;;;;;;
#DATA_BASE;DOCUMENTO;CNPJ;AGENCIA;NOME_INSTITUICAO;COD_CONGL;NOME_CONGL;TAXONOMIA;CONTA;NOME_CONTA;SALDO
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;25000009;INTANGIVEL;8340892,73
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;25100002;Ativos Intangiveis;8340892,73
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;30000001;COMPENSACAO;37603636286
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;30100004;Coobrigacoes E Riscos Em Garantias Prestadas;820973953,8
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;30300000;Titulos E Valores Mobiliarios;2063553271
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;30400003;Custodia De Valores;2472653912
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;30500006;Cobranca;2539888422
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;30600009;Negociacao E Intermediacao De Valores;16937702784
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;30800005;Contratos;108829716
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;30900008;Controle;8501277248
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;31000000;CLASSIFICACAO DA CARTEIRA DE CREDITOS;4158756978
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;31100003;Operacoes De Risco Nivel Aa;2679453158
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;31200006;Operacoes De Risco Nivel A;545976245,6
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;31300009;Operacoes De Risco Nivel B;794708420,1
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;31400002;Operacoes De Risco Nivelc;29494485,1
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;31500005;Operacoes De Risco Nivel D;18514153,07
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;31600008;Operacoes De Risco Nivel E;15434888,68
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;31700001;Operacoes De Risco Nivel F;18294389,86
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;31800004;Operacoes De Risco Nivel G;32312286,29
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;31900007;Operacoes De Risco Nivel H;24568952,07
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;39999993;TOTAL GERAL DO ATIVO;47109403524
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;40000008;CIRCULANTE E EXIGIVEL A LONGO PRAZO;8289103556
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;41000007;DEPOSITOS;5338968502
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;41100000;Depositos A Vista;135270389,1
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;41300006;Depositos Interfinanceiros;292160360,9
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;41500002;Depositos A Prazo;4911537752
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;42000006;OBRIGACOES POR OPERACOES COMPROMISSADAS;174945548,2
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;42100009;Carteira Propria;174945548,2
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;43000005;RECURSOS DE ACEITES CAMBIAIS, LETRAS IMOBILIARIAS E HIPOTECARIAS, DEBENTURES E SIMILARES;1261430435
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;43200001;Recursos De Letras Imobiliarias, Hipotecarias, De Credito E Similares;1261430435
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;44000004;RELACOES INTERFINANCEIRAS;583625,42
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;44100007;Obrigações Junto a Participantes de Sistema de Liquidação e de Arranjo de Pagamento;450854,38
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;44400006;Relacoes Com Correspondentes;132771,04
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;45000003;RELACOES INTERDEPENDENCIAS;66118964,56
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;45100006;Recursos em Transito de Terceiros;57464831,77
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;45200009;Transferencias Internas De Recursos;8654132,79
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;46000002;OBRIGACOES POR EMPRESTIMOS E REPASSES;544775950,4
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;46300001;Emprestimos No Exterior;319244925,6
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;46400004;Repasses Do Pais - Instituicoes Oficiais;184422662,6
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;46600000;Repasses Do Exterior;41108362,18
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;47000001;INSTRUMENTOS FINANCEIROS DERIVATIVOS;122514809,8
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;47100004;Instrumentos Financeiros Derivativos;122514809,8
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;49000009;OUTRAS OBRIGACOES;779765721,6
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;49100002;Cobranca E Arrecadacao De Tributos E Assemelhados;440530,73
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;49200005;Carteira De Cambio;250532734,3
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;49400001;Fiscais E Previdenciarias;21526745,4
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;49500004;Negociacao E Intermediacao De Valores;73092,42
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;49900006;Diversas;507192618,8
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;50000005;RESULTADOS DE EXERCICIOS FUTUROS;11284951,64
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;51000004;RECEITAS DE EXERCICIOS FUTUROS;11284951,64
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;51100007;Receitas De Exercicios Futuros;11284951,64
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;60000002;PATRIMONIO LIQUIDO;1199079621
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;61000001;PATRIMONIO LIQUIDO;1199079621
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;61100004;Capital Social;2124887841
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;61300000;Reservas De Capital;6794618,43
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;61600009;Ajustes De Avaliacao Patrimonial;755930,84
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;61800005;Lucros Ou Prejuizos Acumulados;-933358769
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;70000009;CONTAS DE RESULTADO CREDORAS;2473697014
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;71000008;RECEITAS OPERACIONAIS;2464801569
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;71100001;Rendas De Operacoes De Credito;137855391,8
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;71300007;Rendas De Cambio;117864120,3
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;71400000;Rendas De Aplicacoes Interfinanceiras De Liquidez;3042768,72
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;71500003;Rendas Com Titulos E Valores Mobiliarios E Instrumentos Financeiros Derivativos;2091176723
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;71700009;Rendas De Prestacao De Servicos;13148918,26
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;71800002;Rendas De Participacoes;29544630,34
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;71900005;Outras Receitas Operacionais;72169017,07
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;73000006;RECEITAS NAO OPERACIONAIS;8895445,02
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;73100009;Lucros Em Transacoes Com Valores E Bens;6530717,88
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;73900003;Outras Receitas Nao Operacionais;2364727,14
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;80000006;(-) CONTAS DE RESULTADO DEVEDORAS;-2467397905
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;81000005;(-) DESPESAS OPERACIONAIS;-2470663805
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;81100008;(-) Despesas De Captacao;-175941349,3
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;81200001;(-) Despesas De Obrigacoes Por Emprestimos E Repasses;-30654671,24
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;81400007;(-) Despesas De Cambio;-111206357,8
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;81500000;(-) Despesas Com Titulos E Valores Mobiliarios    E Instrumentos Financeiros Derivativos;-1993175189
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;81600003;(-) Despesas De Participacoes;-14531066,15
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;81700006;(-) Despesas Administrativas;-72299218,88
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;81800009;(-) Aprovisionamentos E Ajustes Patrimoniais;-29278737,95
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;81900002;(-) Outras Despesas Operacionais;-43577215,49
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;83000003;(-) DESPESAS NAO OPERACIONAIS;-1980196,72
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;83100006;(-) Prejuizos Em Transacoes Com Valores E Bens;-176750,3
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;83900000;(-) Outras Despesas Nao Operacionais;-1803446,42
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;89000007;(-) APURACAO DE RESULTADO;5246096,73
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;89400009;(-) Imposto De Renda;5246096,73
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;90000003;COMPENSACAO;37603636286
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;90100006;Coobrigacoes E Riscos Em Garantias Prestadas;820973953,8
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;90300002;Titulos E Valores Mobiliarios;2063553271
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;90400005;Custodia De Valores;2472653912
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;90500008;Cobranca;2539888422
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;90600001;Negociacao E Intermediacao De Valores;16937702784
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;90800007;Contratos;108829716
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;90900000;Controle;8501277248
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;91000002;CLASSIFICACAO DA CARTEIRA DE CREDITOS;4158756978
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;91100005;Operacoes De Creditos E Arrendamento Mercantil;4158756978
202011;4010;58616418;;BCO FIBRA S.A.;;;BANCOS MULTIPLOS;99999995;TOTAL GERAL DO PASSIVO;47109403524
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO;21973288486
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;11000006;DISPONIBILIDADES;164117,11
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;11200002;Depositos Bancarios;153422,27
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;11300005;Reservas Livres;10694,84
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;12000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ;1376487722
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;12100008;Aplicacoes Em Operacoes Compromissadas;622290224,5
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;12200001;Aplicacoes Em Depositos Interfinanceiros;754197497,6
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;13000004;TITULOS E VALORES MOBILIARIOS E INSTRUMENTOS FINANCEIROS DERIVATIVOS;57966355,73
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;13100007;Livres;56173573,66
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;13300003;Instrumentos Financeiros Derivativos;1792782,07
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;16000001;OPERACOES DE CREDITO;17400827732
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;16100004;Empréstimos e Direitos Creditórios Descontados;519026077,3
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;16200007;Financiamentos;17293968770
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;16800005;Operacoes De Credito Vinculadas A Cessao;280354047,8
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;16900008;(-) Provisoes Para Operacoes De Credito;-692521162,9
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;17000000;OPERACOES DE ARRENDAMENTO MERCANTIL;-874122,43
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;17100003;Arrendamentos Financeiros A Receber;10687,61
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;17200006;Arrendamentos Operacionais A Receber;54021,08
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;17900007;(-) Provisoes Para Operacoes De Arrendamento Mercantil;-938831,12
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;18000009;OUTROS CREDITOS;3090353143
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;18800003;Diversos;3092581280
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;18900006;(-) Provisoes Para Outros Creditos;-2228137,36
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;19000008;OUTROS VALORES E BENS;48363538,42
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;19800002;Outros Valores E Bens;37299095,05
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;19900005;Despesas Antecipadas;11064443,37
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;20000004;PERMANENTE;807989744,6
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;21000003;INVESTIMENTOS;706773233,9
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;21200009;Participacoes Em Coligadas E Controladas No Pais;706773233,9
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;22000002;IMOBILIZADO DE USO;4857551,99
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;22500007;Ativo Imobilizado de Uso;4857551,99
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;23000001;IMOBILIZADO DE ARRENDAMENTO;80500602,42
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;23200007;Bens Arrendados - Arrendamento Financeiro;70076256,98
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;23300000;Bens Arrendados - Arrendamento Operacional;7129584,57
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;23800005;Perdas em Arrendamento;3294760,87
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;25000009;INTANGIVEL;15858356,3
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;25100002;Ativos Intangiveis;15858356,3
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;30000001;COMPENSACAO;62467083755
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;30100004;Coobrigacoes E Riscos Em Garantias Prestadas;8586382,89
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;30300000;Titulos E Valores Mobiliarios;56173573,66
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;30400003;Custodia De Valores;680835,96
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;30600009;Negociacao E Intermediacao De Valores;3748742848
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;30900008;Controle;40055797446
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;31000000;CLASSIFICACAO DA CARTEIRA DE CREDITOS;18597102669
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;31100003;Operacoes De Risco Nivel Aa;2762380261
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;31200006;Operacoes De Risco Nivel A;11317173593
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;31300009;Operacoes De Risco Nivel B;2081722165
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;31400002;Operacoes De Risco Nivelc;1377294267
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;31500005;Operacoes De Risco Nivel D;363699877,1
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;31600008;Operacoes De Risco Nivel E;78827738,78
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;31700001;Operacoes De Risco Nivel F;174439585,4
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;31800004;Operacoes De Risco Nivel G;45846500
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;31900007;Operacoes De Risco Nivel H;395718682
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;39999993;TOTAL GERAL DO ATIVO;85248361986
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;40000008;CIRCULANTE E EXIGIVEL A LONGO PRAZO;19754317153
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;41000007;DEPOSITOS;10437063297
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;41300006;Depositos Interfinanceiros;1989208951
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;41500002;Depositos A Prazo;8447854347
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;43000005;RECURSOS DE ACEITES CAMBIAIS, LETRAS IMOBILIARIAS E HIPOTECARIAS, DEBENTURES E SIMILARES;3698810461
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;43200001;Recursos De Letras Imobiliarias, Hipotecarias, De Credito E Similares;3698810461
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;46000002;OBRIGACOES POR EMPRESTIMOS E REPASSES;1433388807
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;46400004;Repasses Do Pais - Instituicoes Oficiais;1433388807
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;47000001;INSTRUMENTOS FINANCEIROS DERIVATIVOS;13314249,78
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;47100004;Instrumentos Financeiros Derivativos;13314249,78
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;49000009;OUTRAS OBRIGACOES;4171740337
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;49100002;Cobranca E Arrecadacao De Tributos E Assemelhados;1007395,62
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;49400001;Fiscais E Previdenciarias;547157082,8
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;49900006;Diversas;3623575859
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;50000005;RESULTADOS DE EXERCICIOS FUTUROS;100348373,5
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;51000004;RECEITAS DE EXERCICIOS FUTUROS;100348373,5
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;51100007;Receitas De Exercicios Futuros;100348373,5
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;60000002;PATRIMONIO LIQUIDO;2738351875
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;61000001;PATRIMONIO LIQUIDO;2738351875
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;61100004;Capital Social;1307882520
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;61500006;Reservas De Lucros;1331128801
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;61600009;Ajustes De Avaliacao Patrimonial;-1990102,76
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;61800005;Lucros Ou Prejuizos Acumulados;101330657,2
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;70000009;CONTAS DE RESULTADO CREDORAS;1506711419
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;71000008;RECEITAS OPERACIONAIS;1506711419
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;71100001;Rendas De Operacoes De Credito;955301188,6
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;71200004;Rendas De Arrendamento Mercantil;33975739,77
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;71400000;Rendas De Aplicacoes Interfinanceiras De Liquidez;27233646,93
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;71500003;Rendas Com Titulos E Valores Mobiliarios E Instrumentos Financeiros Derivativos;6759317,66
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;71700009;Rendas De Prestacao De Servicos;52781777,94
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;71800002;Rendas De Participacoes;37032594,1
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;71900005;Outras Receitas Operacionais;393627153,8
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;80000006;(-) CONTAS DE RESULTADO DEVEDORAS;-1318450590
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;81000005;(-) DESPESAS OPERACIONAIS;-1189660093
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;81100008;(-) Despesas De Captacao;-216002229,5
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;81200001;(-) Despesas De Obrigacoes Por Emprestimos E Repasses;-54493642,92
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;81300004;(-) Despesas De Arrendamento Mercantil;-28632648,06
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;81500000;(-) Despesas Com Titulos E Valores Mobiliarios    E Instrumentos Financeiros Derivativos;-18218216,82
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;81700006;(-) Despesas Administrativas;-167952341,6
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;81800009;(-) Aprovisionamentos E Ajustes Patrimoniais;-269623104,2
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;81900002;(-) Outras Despesas Operacionais;-434737909,9
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;83000003;(-) DESPESAS NAO OPERACIONAIS;-2252882,06
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;83100006;(-) Prejuizos Em Transacoes Com Valores E Bens;-2252882,06
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;89000007;(-) APURACAO DE RESULTADO;-126537615,1
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;89400009;(-) Imposto De Renda;-126537615,1
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;90000003;COMPENSACAO;62467083755
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;90100006;Coobrigacoes E Riscos Em Garantias Prestadas;8586382,89
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;90300002;Titulos E Valores Mobiliarios;56173573,66
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;90400005;Custodia De Valores;680835,96
202011;4010;59109165;;BCO VOLKSWAGEN S.A;;;BANCOS MULTIPLOS;90600001;Negociacao E Intermediacao De Valores;3748742848
