Balancete/Balanco Geral (Documentos: 4010 - 4016 - 4020 - 4026);;;;;;;;;;;;;
Data de geracao dos dados: 2021-03-01;;;;;;;;;;;;;
Fonte: Instituicoes financeiras;;;;;;;;;;;;;
#DATA_BASE;DOCUMENTO;CNPJ;AGENCIA;NOME_INSTITUICAO;COD_CONGL;NOME_CONGL;TAXONOMIA;CONTA;NOME_CONTA; SALDO ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;61000001;PATRIMONIO LIQUIDO; R$5.167.170.337,13 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;61100004;Capital Social; R$2.810.980.871,76 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;61300000;Reservas De Capital; R$47.996.526,65 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;61500006;Reservas De Lucros; R$2.248.807.818,84 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;61600009;Ajustes De Avaliacao Patrimonial; R$(2.070.696,59);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;61800005;Lucros Ou Prejuizos Acumulados; R$66.396.219,45 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;61900008;(-) Acoes Em Tesouraria; R$(4.940.402,98);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;70000009;CONTAS DE RESULTADO CREDORAS; R$31.771.372.271,00 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;71000008;RECEITAS OPERACIONAIS; R$31.771.372.271,00 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;71100001;Rendas De Operacoes De Credito; R$21.430.519,74 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;71300007;Rendas De Cambio; R$107.232.065,34 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;71400000;Rendas De Aplicacoes Interfinanceiras De Liquidez; R$289.657.359,97 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;71500003;Rendas Com Titulos E Valores Mobiliarios E Instrumentos Financeiros Derivativos; R$31.005.540.662,89 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;71700009;Rendas De Prestacao De Servicos; R$254.845.325,65 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;71800002;Rendas De Participacoes; R$37.868.822,95 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;71900005;Outras Receitas Operacionais; R$54.797.514,46 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;80000006;(-) CONTAS DE RESULTADO DEVEDORAS; R$(31.526.450.119,27);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;81000005;(-) DESPESAS OPERACIONAIS; R$(31.364.272.159,99);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;81100008;(-) Despesas De Captacao; R$(110.707.613,46);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;81200001;(-) Despesas De Obrigacoes Por Emprestimos E Repasses; R$(1.992.634.820,52);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;81400007;(-) Despesas De Cambio; R$(37.714.634,14);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;81500000;(-) Despesas Com Titulos E Valores Mobiliarios    E Instrumentos Financeiros Derivativos; R$(28.884.318.081,61);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;81700006;(-) Despesas Administrativas; R$(252.843.278,07);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;81800009;(-) Aprovisionamentos E Ajustes Patrimoniais; R$(55.080.141,97);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;81900002;(-) Outras Despesas Operacionais; R$(30.973.590,22);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;83000003;(-) DESPESAS NAO OPERACIONAIS; R$(179.292,23);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;83100006;(-) Prejuizos Em Transacoes Com Valores E Bens; R$(179.292,23);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;89000007;(-) APURACAO DE RESULTADO; R$(161.998.667,05);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;89400009;(-) Imposto De Renda; R$(156.367.402,40);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;89700008;(-) Participacoes No Lucro; R$(5.631.264,65);;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;90000003;COMPENSACAO; R$809.686.960.917,68 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;90100006;Coobrigacoes E Riscos Em Garantias Prestadas; R$2.663.137.181,53 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;90300002;Titulos E Valores Mobiliarios; R$23.240.490.390,78 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;90400005;Custodia De Valores; R$62.170.162.083,50 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;90500008;Cobranca; R$2.120.709.437,99 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;90600001;Negociacao E Intermediacao De Valores; R$625.248.822.896,16 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;90800007;Contratos; R$22.525.462.942,74 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;90900000;Controle; R$66.482.331.298,97 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;91000002;CLASSIFICACAO DA CARTEIRA DE CREDITOS; R$5.235.844.686,01 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;91100005;Operacoes De Creditos E Arrendamento Mercantil; R$5.235.844.686,01 ;;;
202009;4010;33172537;;BCO J.P. MORGAN S.A.;;;BANCOS MULTIPLOS;99999995;TOTAL GERAL DO PASSIVO; R$925.903.871.143,63 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO; R$3.892.758.260,61 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;11000006;DISPONIBILIDADES; R$5.833.417,43 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;11100009;Caixa; R$283.329,88 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;11200002;Depositos Bancarios; R$5.387.203,54 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;11500001;Disponibilidades Em Moedas Estrangeiras; R$162.884,01 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;12000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ; R$1.262.760.168,43 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;12200001;Aplicacoes Em Depositos Interfinanceiros; R$1.262.760.168,43 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;13000004;TITULOS E VALORES MOBILIARIOS E INSTRUMENTOS FINANCEIROS DERIVATIVOS; R$22.442.612,76 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;13100007;Livres; R$22.110.884,47 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;13600002;Vinculados A Prestacao De Garantias; R$331.728,29 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;14000003;RELACOES INTERFINANCEIRAS; R$234.298,56 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;14400005;Relacoes Com Correspondentes; R$234.298,56 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;16000001;OPERACOES DE CREDITO; R$1.311.430.009,48 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;16100004;Empréstimos e Direitos Creditórios Descontados; R$883.299.793,67 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;16200007;Financiamentos; R$1.222.166.416,28 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;16900008;(-) Provisoes Para Operacoes De Credito; R$(794.036.200,47);;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;18000009;OUTROS CREDITOS; R$1.281.442.656,52 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;18800003;Diversos; R$1.367.424.426,32 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;18900006;(-) Provisoes Para Outros Creditos; R$(85.981.769,80);;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;19000008;OUTROS VALORES E BENS; R$8.615.097,43 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;19800002;Outros Valores E Bens; R$94.903,09 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;19900005;Despesas Antecipadas; R$8.520.194,34 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;20000004;PERMANENTE; R$20.997.300,20 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;22000002;IMOBILIZADO DE USO; R$6.592.026,19 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;22500007;Ativo Imobilizado de Uso; R$6.592.026,19 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;25000009;INTANGIVEL; R$14.405.274,01 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;25100002;Ativos Intangiveis; R$14.405.274,01 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;30000001;COMPENSACAO; R$5.522.366.471,99 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;30300000;Titulos E Valores Mobiliarios; R$22.442.612,76 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;30400003;Custodia De Valores; R$137.973.193,21 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;30900008;Controle; R$2.632.492.189,33 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;31000000;CLASSIFICACAO DA CARTEIRA DE CREDITOS; R$2.729.458.476,69 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;31100003;Operacoes De Risco Nivel Aa; R$5.138.675,70 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;31200006;Operacoes De Risco Nivel A; R$1.068.890.784,77 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;31300009;Operacoes De Risco Nivel B; R$134.558.460,72 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;31400002;Operacoes De Risco Nivelc; R$445.885.039,16 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;31500005;Operacoes De Risco Nivel D; R$276.216.731,75 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;31600008;Operacoes De Risco Nivel E; R$91.551.971,05 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;31700001;Operacoes De Risco Nivel F; R$48.890.244,16 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;31800004;Operacoes De Risco Nivel G; R$62.570.123,53 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;31900007;Operacoes De Risco Nivel H; R$595.756.445,85 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;39999993;TOTAL GERAL DO ATIVO; R$9.436.122.032,80 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;40000008;CIRCULANTE E EXIGIVEL A LONGO PRAZO; R$1.995.367.224,96 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;41000007;DEPOSITOS; R$1.404.119.321,90 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;41300006;Depositos Interfinanceiros; R$1.404.119.321,90 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;44000004;RELACOES INTERFINANCEIRAS; R$115.782.510,51 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;44100007;Obrigações Junto a Participantes de Sistema de Liquidação e de Arranjo de Pagamento; R$115.782.510,51 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;45000003;RELACOES INTERDEPENDENCIAS; R$24.491.368,51 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;45100006;Recursos em Transito de Terceiros; R$24.491.368,51 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;49000009;OUTRAS OBRIGACOES; R$450.974.024,04 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;49100002;Cobranca E Arrecadacao De Tributos E Assemelhados; R$470.032,83 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;49300008;Sociais E Estatutarias; R$2.265.471,03 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;49400001;Fiscais E Previdenciarias; R$19.029.859,49 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;49900006;Diversas; R$429.208.660,69 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;60000002;PATRIMONIO LIQUIDO; R$1.850.014.232,82 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;61000001;PATRIMONIO LIQUIDO; R$1.850.014.232,82 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;61100004;Capital Social; R$1.761.996.166,70 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;61300000;Reservas De Capital; R$1.158.173,44 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;61500006;Reservas De Lucros; R$90.252.944,39 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;61600009;Ajustes De Avaliacao Patrimonial; R$(3.393.051,71);;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;70000009;CONTAS DE RESULTADO CREDORAS; R$637.409.324,61 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;71000008;RECEITAS OPERACIONAIS; R$637.327.289,42 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;71100001;Rendas De Operacoes De Credito; R$242.229.885,55 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;71400000;Rendas De Aplicacoes Interfinanceiras De Liquidez; R$6.159.419,01 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;71500003;Rendas Com Titulos E Valores Mobiliarios E Instrumentos Financeiros Derivativos; R$69.050,20 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;71700009;Rendas De Prestacao De Servicos; R$26.883.362,32 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;71900005;Outras Receitas Operacionais; R$361.985.572,34 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;73000006;RECEITAS NAO OPERACIONAIS; R$82.035,19 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;73900003;Outras Receitas Nao Operacionais; R$82.035,19 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;80000006;(-) CONTAS DE RESULTADO DEVEDORAS; R$(569.035.221,58);;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;81000005;(-) DESPESAS OPERACIONAIS; R$(550.361.204,43);;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;81100008;(-) Despesas De Captacao; R$(13.147.350,27);;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;81700006;(-) Despesas Administrativas; R$(72.629.965,70);;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;81800009;(-) Aprovisionamentos E Ajustes Patrimoniais; R$(418.841.405,97);;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;81900002;(-) Outras Despesas Operacionais; R$(45.742.482,49);;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;89000007;(-) APURACAO DE RESULTADO; R$(18.674.017,15);;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;89400009;(-) Imposto De Renda; R$(18.674.017,15);;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;90000003;COMPENSACAO; R$5.522.366.471,99 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;90300002;Titulos E Valores Mobiliarios; R$22.442.612,76 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;90400005;Custodia De Valores; R$137.973.193,21 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;90900000;Controle; R$2.632.492.189,33 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;91000002;CLASSIFICACAO DA CARTEIRA DE CREDITOS; R$2.729.458.476,69 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;91100005;Operacoes De Creditos E Arrendamento Mercantil; R$2.729.458.476,69 ;;;
202009;4010;33254319;;BCO LOSANGO S.A.;;;BANCOS MULTIPLOS;99999995;TOTAL GERAL DO PASSIVO; R$9.436.122.032,80 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO; R$5.469.090.233,34 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;11000006;DISPONIBILIDADES; R$42.525.445,09 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;11200002;Depositos Bancarios; R$9.408.726,20 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;11300005;Reservas Livres; R$390.822,78 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;11500001;Disponibilidades Em Moedas Estrangeiras; R$32.725.896,11 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;12000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ; R$1.934.440.251,02 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;12100008;Aplicacoes Em Operacoes Compromissadas; R$1.934.440.251,02 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;13000004;TITULOS E VALORES MOBILIARIOS E INSTRUMENTOS FINANCEIROS DERIVATIVOS; R$1.568.671.313,89 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;13100007;Livres; R$355.166.419,39 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;13300003;Instrumentos Financeiros Derivativos; R$1.031.785.264,28 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;13600002;Vinculados A Prestacao De Garantias; R$181.719.630,22 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;14000003;RELACOES INTERFINANCEIRAS; R$5.710,97 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;14200009;Creditos Vinculados; R$5.710,97 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;16000001;OPERACOES DE CREDITO; R$1.361.415.008,41 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;16100004;Empréstimos e Direitos Creditórios Descontados; R$1.368.392.414,19 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;16900008;(-) Provisoes Para Operacoes De Credito; R$(6.977.405,78);;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;18000009;OUTROS CREDITOS; R$561.922.853,96 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;18200005;Carteira De Cambio; R$242.532.442,87 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;18800003;Diversos; R$319.469.017,46 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;18900006;(-) Provisoes Para Outros Creditos; R$(78.606,37);;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;19000008;OUTROS VALORES E BENS; R$109.650,00 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;19900005;Despesas Antecipadas; R$109.650,00 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;20000004;PERMANENTE; R$36.718.561,11 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;21000003;INVESTIMENTOS; R$36.665.509,03 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;21200009;Participacoes Em Coligadas E Controladas No Pais; R$36.665.509,03 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;22000002;IMOBILIZADO DE USO; R$53.052,08 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;22500007;Ativo Imobilizado de Uso; R$53.052,08 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;30000001;COMPENSACAO; R$19.875.700.503,89 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;30300000;Titulos E Valores Mobiliarios; R$536.886.049,61 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;30400003;Custodia De Valores; R$2.611.254.989,21 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;30600009;Negociacao E Intermediacao De Valores; R$13.113.246.711,04 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;30900008;Controle; R$2.238.022.500,94 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;31000000;CLASSIFICACAO DA CARTEIRA DE CREDITOS; R$1.376.290.253,09 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;31100003;Operacoes De Risco Nivel Aa; R$231.812.736,56 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;31200006;Operacoes De Risco Nivel A; R$1.021.796.611,12 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;31300009;Operacoes De Risco Nivel B; R$107.985.039,42 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;31400002;Operacoes De Risco Nivelc; R$9.999.262,91 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;31500005;Operacoes De Risco Nivel D; R$4.210.074,43 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;31600008;Operacoes De Risco Nivel E; R$486.045,58 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;31900007;Operacoes De Risco Nivel H; R$483,07 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;39999993;TOTAL GERAL DO ATIVO; R$25.381.509.298,34 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;40000008;CIRCULANTE E EXIGIVEL A LONGO PRAZO; R$5.305.238.929,83 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;41000007;DEPOSITOS; R$2.640.169.656,16 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;41100000;Depositos A Vista; R$45.226.467,94 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;41500002;Depositos A Prazo; R$2.594.943.188,22 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;43000005;RECURSOS DE ACEITES CAMBIAIS, LETRAS IMOBILIARIAS E HIPOTECARIAS, DEBENTURES E SIMILARES; R$1.158.768.564,14 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;43200001;Recursos De Letras Imobiliarias, Hipotecarias, De Credito E Similares; R$16.311.800,99 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;43700006;Captacao Por Certificados De Operacoes Estruturadas; R$1.142.456.763,15 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;44000004;RELACOES INTERFINANCEIRAS; R$8.275.787,54 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;44100007;Obrigações Junto a Participantes de Sistema de Liquidação e de Arranjo de Pagamento; R$8.275.787,54 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;45000003;RELACOES INTERDEPENDENCIAS; R$5.151.088,35 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;45100006;Recursos em Transito de Terceiros; R$5.151.088,35 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;47000001;INSTRUMENTOS FINANCEIROS DERIVATIVOS; R$864.599.474,63 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;47100004;Instrumentos Financeiros Derivativos; R$864.599.474,63 ;;;
202009;4010;33264668;;BCO XP S.A.;;;BANCOS MULTIPLOS;49000009;OUTRAS OBRIGACOES; R$628.274.359,01 ;;;
